Please note that (-9999) indicates a null value
Temperature (soilTemp) [degC]

DateTime,LEOMINI_1_0_1_5TM,LEOMINI_1_0_2_5TM,LEOMINI_1_0_3_5TM,LEOMINI_1_0_4_5TM,LEOMINI_1_0_5_5TM,LEOMINI_2_0_1_5TM,LEOMINI_2_0_2_5TM,LEOMINI_2_0_3_5TM,LEOMINI_2_0_4_5TM,LEOMINI_2_0_5_5TM,LEOMINI_0_0_1_5TM,LEOMINI_0_0_2_5TM,LEOMINI_0_0_3_5TM,LEOMINI_0_0_4_5TM,LEOMINI_0_0_5_5TM
2018/06/14 03:32,24.3,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:33,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.3,25.8,
2018/06/14 03:34,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 03:35,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:36,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:37,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:38,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:39,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:40,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:42,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:45,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:46,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:47,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:48,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:49,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:50,24.3,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:51,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:52,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:53,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:54,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:55,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.3,25.8,
2018/06/14 03:56,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:57,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.6,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:58,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 03:59,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:00,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:01,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:02,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:03,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:04,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:05,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:06,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:07,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:08,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:09,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:10,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.6,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:11,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:12,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:13,24.4,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:14,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:15,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:16,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:17,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:18,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:19,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:20,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:21,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:22,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26.1,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:23,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:24,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:25,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.4,25.8,
2018/06/14 04:26,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:27,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.8,
2018/06/14 04:28,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:29,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.4,25.7,
2018/06/14 04:30,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.4,25.7,
2018/06/14 04:31,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.1,25.3,25.7,
2018/06/14 04:33,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:36,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:37,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.4,25.7,
2018/06/14 04:38,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:39,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:40,24.5,-9999,24.7,25.6,26.3,24,24.7,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:41,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:42,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:43,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:44,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:45,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:46,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:47,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:48,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:49,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:51,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:52,24.5,-9999,24.7,25.5,26.3,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:53,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:54,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:55,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:56,24.5,-9999,24.7,25.6,26.3,24,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:57,24.5,-9999,24.7,25.6,26.2,24,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:58,24.5,-9999,24.7,25.6,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 04:59,24.5,-9999,24.7,25.6,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:00,24.5,-9999,24.7,25.6,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:01,24.5,-9999,24.7,25.6,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:02,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:03,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:04,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:05,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:06,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:07,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:08,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:09,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:10,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:11,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:12,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.7,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:13,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:14,24.5,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:15,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:16,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:17,24.6,-9999,24.7,25.5,26.2,23.9,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:18,24.5,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:19,24.5,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:20,24.5,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:21,24.5,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,26,-9999,-9999,24.2,25.2,25.7,
2018/06/14 05:22,24.5,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,25.9,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:23,24.6,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:24,24.6,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:25,24.6,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:27,24.5,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,26,-9999,-9999,24.2,25.3,25.7,
2018/06/14 05:28,24.5,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:29,24.6,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:30,24.5,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,25.9,-9999,-9999,24.2,25.2,25.7,
2018/06/14 05:31,24.5,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,26,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:32,24.5,-9999,24.7,25.5,26.2,23.8,24.8,25.2,25.6,25.9,-9999,-9999,24.2,25.2,25.7,
2018/06/14 05:33,24.5,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.3,25.7,
2018/06/14 05:34,24.5,-9999,24.7,25.5,26.2,23.8,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.3,25.7,
2018/06/14 05:35,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:36,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.3,25.7,
2018/06/14 05:37,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.2,25.2,25.7,
2018/06/14 05:38,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:39,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:40,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:41,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:42,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:43,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:45,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:46,24.5,-9999,24.7,25.4,26.2,23.7,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:47,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:48,24.5,-9999,24.7,25.5,26.2,23.7,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:49,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:50,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:51,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.7,
2018/06/14 05:52,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:53,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:54,24.5,-9999,24.7,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:55,24.5,-9999,24.7,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:56,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:57,24.5,-9999,24.7,25.4,26.2,23.6,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:58,24.5,-9999,24.7,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 05:59,24.5,-9999,24.7,25.4,26.2,23.5,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:00,24.5,-9999,24.7,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:01,24.5,-9999,24.7,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:02,24.5,-9999,24.6,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:04,24.5,-9999,24.6,25.4,26.2,23.5,24.7,25.2,25.6,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:05,24.5,-9999,24.7,25.4,26.1,23.5,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:06,24.4,-9999,24.6,25.4,26.1,23.5,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:07,24.4,-9999,24.6,25.4,26.1,23.5,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:08,24.5,-9999,24.6,25.4,26.1,23.5,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:09,24.5,-9999,24.6,25.4,26.1,23.5,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.2,25.6,
2018/06/14 06:10,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.2,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:11,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.2,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:12,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.2,25.5,25.8,-9999,-9999,24,25.1,25.6,
2018/06/14 06:13,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.2,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:14,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:15,24.5,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:17,24.5,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.9,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:18,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:19,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:20,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:21,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:22,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.6,
2018/06/14 06:23,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.6,
2018/06/14 06:24,24.4,-9999,24.6,25.3,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:25,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:26,24.4,-9999,24.6,25.4,26.1,23.4,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:27,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:28,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:29,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:30,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:31,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24.1,25.1,25.6,
2018/06/14 06:32,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.6,
2018/06/14 06:33,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.6,
2018/06/14 06:34,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:35,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.6,
2018/06/14 06:36,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:37,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:38,24.4,-9999,24.6,25.3,26.1,23.3,24.6,25.1,25.5,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:39,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:40,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:41,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:42,24.4,-9999,24.6,25.3,26.1,23.3,24.7,25.1,25.5,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:43,24.4,-9999,24.6,25.3,26.1,23.2,24.6,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:44,24.4,-9999,24.6,25.3,26.1,23.2,24.6,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:45,24.4,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:46,24.4,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:47,24.3,-9999,24.6,25.3,26.1,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25.1,25.5,
2018/06/14 06:48,24.3,-9999,24.6,25.3,26,23.2,24.7,25.1,25.4,25.8,-9999,-9999,24,25.1,25.5,
2018/06/14 06:49,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.8,-9999,-9999,24,25,25.5,
2018/06/14 06:50,24.4,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 06:51,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.8,-9999,-9999,24,25,25.5,
2018/06/14 06:53,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 06:54,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 06:55,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 06:58,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 06:59,24.3,-9999,24.6,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25.1,25.5,
2018/06/14 07:00,24.3,-9999,24.6,25.3,26,23.2,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:01,24.3,-9999,24.6,25.3,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25.1,25.5,
